route_key,rows,min_move_delta,min_stage_b_moves,stage_a_calibration_method,stage_a_calibration_enabled,stage_b_model_family,threshold,predicted_move_count,actual_move_count,stage_a_balanced_accuracy,stage_a_f1_move,combined_rmse,combined_mae,combined_r2,zero_baseline_rmse,zero_baseline_mae,beats_zero_rmse,beats_zero_mae
CXB-DAC,2313,200.0,5,none,False,ridge,0.76,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.77,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.78,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.79,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.8,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.81,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.82,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.83,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.84,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.85,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.86,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.87,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.88,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.89,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.9,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.91,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.92,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
CXB-DAC,2313,200.0,5,none,False,ridge,0.93,0,9,0.5,0.0,118.60268246419646,13.696055684454757,-0.00966377748093028,118.60268246419646,13.696055684454757,False,False
